"","PEB","educ","hhincome","Dem","Rep","female","Ideology","age","urban","public","private","NEP","CNS","environmentalist","enviro.move","age.1","act.org","cand","money.org","cont.off","cont.bus","petition","meeting","product","water","buycott","recycle","energy","stocks","nep1","nep2_r","nep3","nep4_r","nep5","nep6_r","nep7","nep8_r","nep9","nep10_r","nep11","nep12_r","nep13","nep14_r","nep15","cns1","cns2","cns3","cns4_r","cns5","cns6","cns7","cns8","cns9","cns10","cns11","cns12_r","cns13","cns14_r","mes1_r","mes_2","mes_3","mes_4","mes_5","mes_6","mes_7","mes8_r","mes_9","mes10_r","mes_11","mes_12","mes_13","mes_14","mes_15","mes_16","mes_17","mes_18","mes_19","mes_20","mes_21","mes22_r","mes23_r","mes_24","mes_25","mes_26","mes27_r","MES"
"566",5,5,7,1,0,0,4,52,2,2,3,3.6,3.57142857142857,0,3,52,0,1,0,0,0,1,0,0,1,0,1,1,0,2,2,1,3,2,5,1,4,1,3,2,4,2,1,3,3,3,2,2,2,1,2,3,2,2,2,4,2,4,3,4,4,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,3,5,5,4,4,3,4,3,4.44444444444444
"567",3,2,1,0,1,0,5,57,1,0,3,3.66666666666667,3.35714285714286,0,4,57,0,0,0,0,0,0,0,0,1,0,1,1,0,1,4,2,3,4,1,2,3,1,3,1,4,1,1,4,4,2,2,2,2,2,4,4,2,2,2,4,2,3,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,3,3,3.77777777777778
"568",6,2,8,1,0,0,3,19,2,4,2,2.86666666666667,3.07142857142857,0,2,19,0,1,1,1,0,0,1,1,0,0,1,0,0,3,4,2,4,4,4,2,5,2,4,1,4,1,5,2,4,3,2,3,3,4,3,2,2,3,2,4,2,4,3,4,4,2,3,4,4,3,4,3,4,4,4,5,4,5,5,4,5,5,5,1,2,5,4,4,2,3.77777777777778
"569",8,3,8,1,0,0,4,70,3,3,5,3.06666666666667,3.21428571428571,0,3,70,0,1,0,0,0,1,1,1,1,1,1,1,0,4,2,2,3,2,4,2,4,2,3,3,4,3,4,2,3,2,2,4,3,2,2,2,3,3,3,4,4,2,2,3,4,4,4,5,5,4,3,5,5,4,5,4,4,4,4,5,4,4,4,4,3,4,3,4,2,3.92592592592593
"570",3,5,4,0,1,0,5,61,2,0,3,2.06666666666667,2.85714285714286,0,1,61,0,0,0,0,0,0,0,0,1,0,1,1,0,5,4,3,4,4,4,3,4,3,5,5,3,4,4,4,4,3,3,3,2,3,4,2,3,3,4,3,4,3,2,2,4,4,4,3,4,4,3,1,4,2,3,4,3,3,4,4,4,2,4,4,3,4,4,1,3,3.22222222222222
"571",6,4,7,1,0,0,4,45,1,1,5,3.8,4.85714285714286,0,3,45,0,1,0,0,0,0,0,1,1,1,1,1,0,3,2,2,1,1,5,2,2,1,1,3,2,3,2,3,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,5,4,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,1,4.55555555555556
"572",2,2,7,1,0,0,3,18,2,0,2,4.2,3.21428571428571,0,3,18,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,3,2,2,2,1,1,1,2,2,2,2,2,1,3,3,2,4,3,3,3,3,3,3,3,2,2,2,4,4,4,5,5,4,5,4,4,5,4,4,3,4,4,4,4,4,3,3,4,4,4,3,4,4,4,4
"573",4,5,3,0,1,0,7,60,1,0,4,1.93333333333333,1.78571428571429,0,1,60,0,0,0,0,0,0,0,1,1,0,1,1,0,5,5,4,4,4,5,4,3,2,4,5,5,3,4,4,4,4,4,2,5,5,5,3,5,5,5,5,5,2,2,2,3,4,4,1,3,2,4,3,4,4,4,4,4,3,3,1,4,2,4,3,1,2,2,1,1,2.77777777777778
"574",3,6,7,0,1,0,7,72,2,0,3,2.33333333333333,3,0,3,72,0,0,0,0,0,0,0,0,1,0,1,1,0,3,1,5,5,5,5,1,5,1,5,5,3,5,1,5,2,2,2,2,2,4,2,4,4,3,2,4,5,4,2,2,2,4,4,2,4,4,2,2,4,4,4,4,4,2,4,4,3,3,4,4,2,4,3,4,2,3.22222222222222
"575",7,3,8,0,1,0,6,54,1,2,5,3.46666666666667,3.85714285714286,0,2,54,0,1,1,0,0,0,0,1,1,1,1,1,0,1,3,3,2,3,4,2,3,2,3,3,2,2,2,3,2,3,1,2,2,1,2,3,2,2,3,3,2,2,2,2,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,2,4,3,3,2,3.55555555555556
"576",3,5,8,0,1,0,7,50,2,0,3,2.53333333333333,3.21428571428571,0,2,50,0,0,0,0,0,0,0,0,1,0,1,1,0,3,3,4,3,3,5,1,4,3,5,3,3,3,4,5,4,3,1,2,3,2,3,3,3,3,3,3,3,3,4,3,4,3,3,4,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,1,3,5,2,1,2.96296296296296
"577",0,2,1,1,0,0,4,47,3,0,0,3.2,3,0,2,47,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,4,4,4,4,4,3,2,4,4,4,4,3,3,4,4,4,4,4,4,3,4,3,4,3,3.66666666666667
"578",7,6,3,1,0,0,5,42,3,4,3,2.86666666666667,4.07142857142857,0,2,42,0,1,1,1,0,1,0,0,1,0,1,1,0,4,4,4,4,2,4,2,4,1,3,3,4,2,4,2,2,1,1,2,2,2,1,2,1,3,1,4,3,2,3,2,4,4,4,2,4,4,4,5,4,4,4,4,4,4,4,2,4,2,4,4,4,4,4,3,3,3.62962962962963
"579",4,3,8,1,0,0,2,21,2,1,3,3.53333333333333,4.14285714285714,1,3,21,0,0,0,0,0,1,0,1,0,0,1,1,0,2,3,1,4,1,5,1,3,2,2,2,4,1,4,2,2,2,1,2,1,1,2,2,1,1,2,4,3,2,5,5,5,4,5,5,5,5,4,5,4,4,5,5,4,4,4,4,5,3,4,5,5,5,4,4,3,4.44444444444444
"580",2,2,6,0,1,0,4,38,1,2,0,3.06666666666667,2.85714285714286,0,1,38,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2,1,2,1,3,5,4,2,2,2,5,5,3,5,3,4,2,2,1,3,5,2,3,5,4,3,4,3,4,3,1,4,2,4,4,2,4,1,4,4,4,4,4,2,4,4,3,4,5,3,1,5,4,5,1,3.33333333333333
"581",10,6,6,1,0,0,2,30,3,5,4,3.26666666666667,3.85714285714286,1,4,30,0,1,1,1,1,0,1,1,1,0,1,1,1,1,5,2,5,1,5,1,5,2,3,2,2,2,4,1,4,1,1,3,2,1,1,2,1,1,1,4,3,5,1,4,5,5,5,5,5,5,4,5,5,5,5,5,4,5,4,4,5,4,3,3,4,5,5,5,2,4.33333333333333
"582",3,4,4,0,1,0,6,65,1,0,3,3.2,3.78571428571429,0,2,65,0,0,0,0,0,0,0,0,1,0,1,1,0,1,4,3,4,3,4,2,3,2,3,2,4,1,3,3,2,2,2,2,2,2,2,1,2,3,2,1,4,4,2,4,4,5,4,4,4,4,4,1,5,4,4,5,4,2,3,3,4,3,4,4,4,5,3,3,2,3.62962962962963
"583",2,2,1,1,0,0,4,46,3,0,2,3.66666666666667,3.57142857142857,1,3,46,0,0,0,0,0,0,0,0,0,0,1,1,0,1,5,1,3,1,5,1,1,1,3,1,5,1,3,3,3,2,2,2,2,2,2,2,3,2,2,4,2,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,2,4,2,3,2,3.7037037037037
"584",3,5,8,0,1,0,5,54,2,0,3,3.2,3.71428571428571,0,3,54,0,0,0,0,0,0,0,0,1,0,1,1,0,3,4,3,4,2,3,2,4,2,3,3,2,3,2,2,3,2,2,2,3,2,2,2,2,2,2,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585",9,2,6,1,0,0,2,65,1,4,5,4.4,4.21428571428571,1,3,65,0,1,1,1,0,1,0,1,1,1,1,1,0,3,1,1,2,1,3,1,2,1,1,1,1,2,3,1,2,1,1,2,1,2,1,2,2,1,1,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586",6,2,3,0,1,0,4,55,1,2,4,3.66666666666667,4.28571428571429,0,2,55,1,1,0,0,0,0,0,0,1,1,1,1,0,1,4,1,5,1,5,1,3,1,3,3,1,2,3,1,2,1,1,2,3,1,1,1,1,1,2,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587",5,3,6,0,1,0,5,49,2,1,4,2.86666666666667,3.78571428571429,0,3,49,0,1,0,0,0,0,0,0,1,1,1,1,0,3,4,2,5,2,5,1,4,1,4,3,3,2,4,4,2,2,2,2,2,2,2,3,2,2,2,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588",6,4,7,1,0,0,2,60,1,1,5,3.93333333333333,3.85714285714286,0,3,60,0,0,0,1,0,0,0,1,1,1,1,1,0,2,4,1,4,2,3,1,2,1,2,1,2,2,2,2,2,2,2,1,2,4,2,2,3,1,4,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589",5,5,6,1,0,0,2,50,2,1,4,3.26666666666667,3.85714285714286,0,3,50,0,1,0,0,0,0,0,1,1,1,0,1,0,2,4,2,4,1,5,1,5,2,2,2,4,1,4,2,2,2,1,2,2,2,2,2,2,1,2,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"590",9,5,7,0,1,0,4,66,1,4,5,3.26666666666667,4.07142857142857,1,2,66,0,1,1,1,0,1,0,1,1,1,1,1,0,2,3,4,3,2,5,1,3,2,4,1,4,2,2,3,1,1,1,2,2,1,2,1,3,2,2,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"591",4,6,8,0,1,0,5,71,2,0,4,2.33333333333333,2.78571428571429,0,1,71,0,0,0,0,0,0,0,0,1,1,1,1,0,4,3,2,5,4,5,4,4,2,5,4,5,2,2,4,4,3,2,3,2,2,3,4,2,4,4,5,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"592",2,4,8,1,0,0,1,36,1,0,2,2.06666666666667,3.07142857142857,0,2,36,0,0,0,0,0,0,0,0,0,0,1,1,0,5,5,5,5,5,5,1,5,1,3,5,1,4,4,5,3,2,1,1,4,2,5,4,2,3,2,5,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"593",2,3,7,1,0,0,4,48,2,1,1,3.6,2.92857142857143,0,3,48,0,1,0,0,0,0,0,0,1,0,0,0,0,3,2,4,2,3,4,1,2,1,3,2,1,4,2,2,3,2,2,2,4,3,4,4,2,4,4,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"594",11,6,8,0,1,0,5,66,2,5,5,3.26666666666667,4.28571428571429,0,3,66,0,1,1,1,1,1,0,1,1,1,1,1,1,2,4,2,5,2,5,1,4,1,3,2,2,1,4,3,1,1,1,3,1,1,1,2,2,1,2,4,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"595",6,2,1,1,0,0,3,39,1,1,5,3.93333333333333,4.35714285714286,0,2,39,0,1,0,0,0,0,0,1,1,1,1,1,0,2,4,2,4,2,4,1,2,1,2,2,1,1,2,1,1,2,1,2,2,1,1,1,1,1,1,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"596",6,5,8,0,1,0,6,24,2,2,4,2.86666666666667,3,0,3,24,0,0,1,0,0,1,0,1,1,0,1,1,0,2,1,4,5,4,4,3,3,2,2,3,3,4,5,2,3,2,2,2,3,2,4,2,3,4,3,5,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"597",5,2,3,0,1,0,6,53,2,0,5,3.46666666666667,3.71428571428571,0,3,53,0,0,0,0,0,0,0,1,1,1,1,1,0,2,2,2,3,2,4,1,3,2,3,2,4,2,3,3,2,2,1,2,3,2,2,2,2,2,3,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"598",0,5,7,1,0,0,3,60,2,0,0,4.06666666666667,3.14285714285714,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,3,3,2,3,3,3,2,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"599",8,6,8,0,1,0,5,66,2,4,4,4,4,0,3,66,0,1,1,1,0,0,1,0,1,1,1,1,0,1,4,1,2,1,2,2,4,1,2,2,4,1,2,1,1,1,1,2,2,2,1,2,2,1,2,5,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600",7,5,7,1,0,0,3,52,2,2,5,3.86666666666667,3.21428571428571,1,4,52,0,1,0,1,0,0,0,1,1,1,1,1,0,2,4,1,1,1,4,1,1,1,1,5,2,1,2,5,4,3,1,4,2,4,2,2,2,2,2,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"601",5,3,5,0,1,0,3,21,2,4,1,4.2,3.14285714285714,0,2,21,1,0,1,0,1,1,0,0,0,0,1,0,0,3,2,2,1,1,2,2,3,1,2,2,1,1,2,2,3,4,2,5,5,2,4,2,3,4,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"602",6,2,4,0,1,0,4,23,3,3,3,3.06666666666667,3.42857142857143,1,3,23,0,1,1,0,0,1,0,1,0,1,1,0,0,5,4,2,3,2,3,1,5,1,2,3,4,1,5,3,3,2,2,2,2,2,3,4,3,3,2,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"603",2,4,8,0,1,0,3,38,2,0,2,2.93333333333333,3,0,1,38,0,0,0,0,0,0,0,0,0,1,1,0,0,3,2,2,2,2,4,2,4,3,4,4,4,4,2,4,4,4,4,4,4,2,4,2,2,2,2,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"604",6,6,6,0,1,0,5,73,1,1,5,2.4,3.42857142857143,0,2,73,0,0,1,0,0,0,0,1,1,1,1,1,0,3,4,3,4,5,4,3,3,2,4,4,4,3,4,4,3,2,1,2,2,2,3,3,2,2,3,4,4,3,2,4,3,4,4,3,4,4,4,4,4,4,4,4,4,5,4,3,4,3,4,4,3,3,3,3,4,3.66666666666667
"605",6,3,3,0,1,0,5,59,1,1,5,3.73333333333333,3.57142857142857,1,4,59,0,1,0,0,0,0,0,1,1,1,1,1,0,3,2,1,3,2,4,2,3,2,2,2,2,2,2,2,3,2,2,2,3,2,3,4,2,2,2,3,2,2,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,3,4,4,4,4,5,4,4,4,4,4,4,4.03703703703704
"606",10,5,2,1,0,0,2,48,3,5,5,4.46666666666667,4.92857142857143,1,4,48,0,1,1,1,1,1,0,1,1,1,1,1,0,1,2,1,2,1,4,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"607",4,6,5,0,1,0,4,68,3,0,4,3.93333333333333,3.28571428571429,1,3,68,0,0,0,0,0,0,0,1,1,0,1,1,0,1,4,1,3,1,4,3,1,1,1,1,2,2,4,2,3,3,2,4,4,3,3,3,3,2,3,2,1,2,5,4,4,4,4,4,5,5,4,5,5,4,4,4,4,3,4,4,5,4,5,5,4,3,4,4,5,4.25925925925926
"608",5,6,8,1,0,0,5,67,2,0,5,3.86666666666667,3.35714285714286,0,3,67,0,0,0,0,0,0,0,1,1,1,1,1,0,4,2,2,1,2,2,4,1,1,2,2,4,1,2,2,2,2,2,2,3,3,2,2,2,4,3,4,2,4,1,5,5,5,4,2,5,5,4,4,4,4,4,4,4,4,4,4,4,2,5,4,3,4,3,2,3,3.77777777777778
"609",0,2,1,1,0,0,2,60,1,0,0,3.8,3.28571428571429,0,2,60,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,2,3,2,2,2,2,2,2,2,2,2,3,3,2,3,2,2,3,3,3,2,3,3,2,4,4,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3.88888888888889
"610",1,2,1,0,1,0,7,55,3,1,0,3.2,4.14285714285714,0,3,55,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,5,4,1,5,1,5,1,5,1,5,1,1,1,1,5,1,1,1,1,1,1,1,5,1,5,2,4,4,5,5,5,5,1,5,4,5,5,5,5,5,5,5,5,5,5,4,3,5,5,5,5,3,4.44444444444444
"611",3,3,8,0,1,0,5,62,2,0,3,2.6,2.14285714285714,0,1,62,0,0,0,0,0,0,0,0,1,0,1,1,0,2,4,2,4,4,4,3,3,3,5,2,3,4,3,5,3,4,3,3,4,5,4,3,5,5,5,3,4,3,3,2,3,3,3,4,4,2,2,2,4,4,3,3,3,2,4,4,3,2,4,2,2,2,3,1,1,2.77777777777778
"612",0,2,8,0,1,0,6,63,2,0,0,2.26666666666667,2.85714285714286,0,1,63,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,3,4,4,4,4,1,5,5,4,4,4,5,3,3,2,3,5,4,5,2,3,3,4,1,4,2,3,4,3,4,4,4,4,5,3,4,5,4,4,4,4,3,4,4,3,3,5,5,4,4,1,3,3,3.74074074074074
"613",5,5,8,1,0,0,3,65,2,1,4,4.2,3.92857142857143,0,3,65,0,0,1,0,0,0,0,1,0,1,1,1,0,4,2,1,2,1,4,1,2,1,1,1,1,2,2,2,1,1,2,1,2,1,2,2,2,2,2,4,2,5,4,5,4,4,5,5,5,5,4,5,5,4,5,5,5,5,5,5,5,5,5,5,4,5,4,5,4,4.7037037037037
"614",3,5,8,1,0,0,2,62,2,1,2,3.6,3.07142857142857,1,3,62,0,1,0,0,0,0,0,1,0,0,1,0,0,2,3,2,3,2,2,2,3,2,1,2,3,2,3,4,3,3,3,3,2,3,3,2,2,3,3,4,5,2,2,5,4,4,4,4,5,5,5,2,5,5,5,4,4,4,4,4,3,2,4,4,3,4,3,3,3,3.85185185185185
"615",6,3,4,1,0,0,3,40,3,1,5,4,4.85714285714286,0,4,40,0,1,0,0,0,0,0,1,1,1,1,1,0,1,4,1,3,1,5,1,4,1,1,2,1,1,3,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,5,5,4,5,4.85185185185185
"616",4,2,1,1,0,0,4,35,1,2,2,4,3.21428571428571,0,3,35,0,1,0,0,0,1,0,0,1,0,0,1,0,3,4,1,3,2,2,1,1,1,3,1,1,1,4,2,4,2,3,4,2,3,2,4,2,2,2,2,3,4,4,3,4,4,5,3,5,1,5,5,5,4,4,4,4,4,4,4,4,3,4,4,2,2,3,5,5,3.85185185185185
"617",5,5,8,0,1,0,5,48,2,0,5,3.2,2.92857142857143,0,3,48,0,0,0,0,0,0,0,1,1,1,1,1,0,2,1,1,4,2,5,1,2,3,4,4,4,4,2,3,3,2,2,3,2,2,3,4,4,4,4,4,4,2,4,3,4,5,5,4,4,4,4,5,5,5,5,5,5,5,5,5,4,4,5,4,5,3,3,4,4,4.37037037037037
"618",11,5,6,0,1,0,2,23,3,5,5,2.93333333333333,4.14285714285714,1,2,23,1,1,0,0,1,1,1,1,1,1,1,1,1,1,4,1,5,2,5,1,5,2,5,2,5,2,5,1,1,2,1,4,1,1,1,1,1,1,1,5,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"619",7,5,6,1,0,0,2,35,2,2,5,4.2,4.14285714285714,0,3,35,0,1,0,0,0,1,0,1,1,1,1,1,0,2,1,1,4,1,4,1,3,1,1,1,1,1,4,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"620",5,4,8,0,1,0,4,35,3,0,5,3.73333333333333,3.42857142857143,0,3,35,0,0,0,0,0,0,0,1,1,1,1,1,0,1,2,2,4,1,4,1,3,1,4,2,4,1,2,2,1,1,1,4,3,2,2,3,3,2,4,2,4,4,5,3,5,5,5,4,4,5,4,5,5,5,4,5,3,4,4,5,5,4,5,5,3,5,5,1,2,4.25925925925926
"621",12,5,6,1,0,0,4,22,3,7,4,3.06666666666667,4,1,2,22,1,1,1,1,1,1,1,1,1,1,1,0,1,1,4,1,5,1,5,2,4,2,5,1,5,2,4,2,1,1,1,4,2,2,2,1,1,1,1,5,2,4,1,4,5,4,4,4,5,1,5,2,4,5,5,5,5,4,4,4,4,5,5,1,1,4,5,5,2,3.81481481481481
"622",12,6,8,0,1,0,2,59,2,6,5,3.06666666666667,3.42857142857143,1,3,59,1,1,1,1,1,0,1,1,1,1,1,1,1,5,3,5,2,2,4,2,4,2,2,2,4,2,3,2,3,1,1,4,2,3,2,2,3,2,3,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"623",0,3,7,0,1,0,6,53,2,0,0,2.2,2.92857142857143,0,2,53,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,3,5,5,4,4,1,5,2,5,4,1,5,2,3,2,4,3,4,5,2,3,2,3,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"624",4,4,5,0,1,0,5,62,2,0,4,2.06666666666667,2.64285714285714,0,2,62,0,0,0,0,0,0,0,1,1,1,1,0,0,5,2,2,4,5,4,5,4,2,5,5,5,4,2,5,3,3,3,2,2,4,3,4,4,4,4,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"625",5,2,8,1,0,0,4,85,2,0,5,3.33333333333333,3.71428571428571,0,3,85,0,0,0,0,0,0,0,1,1,1,1,1,0,2,2,2,4,4,4,2,4,2,2,2,2,2,4,2,3,2,2,3,2,2,2,2,3,2,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"626",6,6,7,1,0,0,2,54,3,1,5,3.2,3.78571428571429,0,3,54,0,1,0,0,0,0,0,1,1,1,1,1,0,4,4,2,3,2,4,3,2,3,1,4,2,3,3,2,2,2,1,2,1,2,3,2,2,2,2,4,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627",8,3,8,0,1,0,6,47,2,3,5,3,3.28571428571429,0,3,47,1,0,1,0,0,1,0,1,1,1,1,1,0,4,2,2,4,3,4,3,2,2,4,3,3,2,4,3,2,3,2,2,2,2,3,3,3,2,3,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"628",4,5,3,0,1,0,7,59,1,0,4,2.4,3.07142857142857,0,2,59,0,0,0,0,0,0,0,1,1,0,1,1,0,3,4,3,5,4,4,3,4,2,4,4,4,3,3,4,4,3,2,2,2,3,2,3,2,3,3,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"629",8,3,3,1,0,0,3,58,2,3,5,4.4,4.28571428571429,1,3,58,0,1,1,0,0,1,0,1,1,1,1,1,0,2,2,1,2,1,5,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,2,1,2,3,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"630",5,3,7,0,1,0,6,56,3,3,2,3.6,3.21428571428571,0,2,56,0,0,1,1,0,1,0,1,0,0,1,0,0,2,4,2,3,3,2,2,3,1,2,2,4,2,2,2,3,2,2,2,3,2,2,3,3,4,3,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"631",7,6,7,0,1,0,5,64,1,3,4,2.46666666666667,3.57142857142857,0,3,64,1,0,1,0,1,0,0,0,1,1,1,1,0,4,4,4,4,4,4,3,4,2,4,2,4,4,2,4,2,2,2,2,2,2,2,2,2,4,2,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632",7,6,7,0,1,0,4,45,1,3,4,3.86666666666667,3.21428571428571,1,3,45,0,1,1,1,0,0,0,1,1,1,0,1,0,1,3,2,3,1,4,2,1,2,2,2,1,4,3,1,2,2,2,4,2,2,3,4,2,2,3,4,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
